"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2019-05-21","86.3",-1.90378556023152,7.0077475976804,"Justin Verlander",475174,434378,"null","swinging_strike",,,,,9,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,0.594575010518856,0.445282171176415,0.784973675663546,1.9243423605374,"null","null","null",0,8,"Top","null","null",,,"455139",,"190522_024126",5.15928519630236,-125.443389812387,-6.71944985099331,5.22537151345596,23.4422620440673,-26.5079847897629,3.3030810312939565,1.5649999999808202,"null","null","null",85.7,"2645",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.711020761923,"null","null","null","null","null","null","null",57,"1","Slider",5,1,1,5,1,5,1,5,"Infield shift","Standard"
"FF","2019-05-21","96.2",-1.5068188128677,7.05842271686116,"Justin Verlander",650391,434378,"strikeout","called_strike",,,,,8,"Eloy Jimenez called out on strikes.  ","R","R","R","HOU","CWS","S",2,"null",1,2,2019,-0.850926810355478,1.92946432841341,0.102625999131272,1.6767387010412,"null","null","null",2,7,"Top","null","null",,,"455139",,"190522_023216",6.0552364217987,-139.257693098948,-12.6841530042867,-12.2124880992526,32.3824035909917,-4.98113262762348,3.436191578011517,1.6779328080099347,"null","null","null",94.6,"2712",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7744155006886,"null","null","0.00",1,0,0,"null",53,"4","4-Seam Fastball",5,1,1,5,1,5,1,5,"Standard","Standard"
"SL","2019-05-21","86.9",-1.69053075032435,6.90500536925434,"Justin Verlander",650391,434378,"null","swinging_strike",,,,,14,"null","R","R","R","HOU","CWS","S","null","null",1,1,2019,0.552975650341033,0.316197294664189,1.05381553866413,1.8081606361579,"null","null","null",2,7,"Top","null","null",,,"455139",,"190522_023156",5.40766827843095,-126.303131199338,-6.61861371418569,4.80283704231203,23.969027397794,-27.8125932525484,3.3894564662533497,1.5991250796653844,"null","null","null",86.2,"2782",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.726995598688,"null","null","null","null","null","null","null",53,"3","Slider",5,1,1,5,1,5,1,5,"Standard","Standard"
"SL","2019-05-21","87.7",-1.68608719963819,6.93384880303002,"Justin Verlander",650391,434378,"null","ball",,,,,14,"null","R","R","R","HOU","CWS","B","null","null",0,1,2019,0.705455863949168,0.45834736605964,1.82199251276772,1.59510108731482,"null","null","null",2,7,"Top","null","null",,,"455139",,"190522_023137",6.97446590108235,-127.266180513172,-7.60318029110653,6.11822989603263,25.9785989329059,-25.959742970197,3.439994035011239,1.7469106656474338,"null","null","null",86.8,"2607",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.625737997392,"null","null","null","null","null","null","null",53,"2","Slider",5,1,1,5,1,5,1,5,"Standard","Standard"
"CU","2019-05-21","78.1",-1.94837374846614,6.89468315345371,"Justin Verlander",650391,434378,"null","swinging_strike",,,,,2,"null","R","R","R","HOU","CWS","S","null","null",0,0,2019,0.880992612666675,-1.31066207504832,0.165703558058065,2.83245349050645,"null","null","null",2,7,"Top","null","null",,,"455139",,"190522_023117",2.93246536313947,-113.492301904931,0.492205282811222,6.74808634998558,22.0222477729876,-43.4385261649184,3.238694098520277,1.578399749504726,"null","null","null",76.5,"2814",5.3,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.1714680348307,"null","null","null","null","null","null","null",53,"1","Curveball",5,1,1,5,1,5,1,5,"Standard","Standard"
"CH","2019-05-21","86.4",-2.02794493280805,6.67717786388301,"Justin Verlander",456078,434378,"field_out","hit_into_play",,,,,11,"Welington Castillo pops out to second baseman Aledmys Diaz.  ","R","R","R","HOU","CWS","X",4,"popup",0,2,2019,-1.43368349724249,0.843931620306758,-0.935856492901193,2.69418152195387,"null","null","null",1,7,"Top","146.90","150.19",,,"455139",,"190522_023030",5.48564886780318,-125.680824258028,-4.97054091288997,-16.2115952605642,24.9680070311102,-22.5042143508368,3.1164295672821467,1.3616955442829308,"null","80.0","69.0",86.3,"1703",6.2,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.3210182084169,"0.002","0.000","0.00",1,0,0,3,52,"3","Changeup",5,1,1,5,1,5,1,5,"Standard","Standard"
"FF","2019-05-21","95.9",-1.5765517597892,6.94170972454685,"Justin Verlander",456078,434378,"null","foul",,,,,5,"null","R","R","R","HOU","CWS","S","null","null",0,1,2019,-0.788046201790024,1.69493795909791,0.0413497650381531,2.49968373713182,"null","null","null",1,7,"Top","null","null",,,"455139",,"190522_022938",6.02832839973781,-139.169279284022,-9.89013483751535,-11.5515267756808,31.1435784601039,-8.23652855492217,3.1775834996281773,1.457290350298294,"null","null","null",95.6,"2644",6.2,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.2542465984438,"null","null","null","null","null","null","null",52,"2","4-Seam Fastball",5,1,1,5,1,5,1,5,"Standard","Standard"
"SL","2019-05-21","85.8",-1.72924518483807,6.95146308689019,"Justin Verlander",456078,434378,"null","swinging_strike",,,,,14,"null","R","R","R","HOU","CWS","S","null","null",0,0,2019,0.562220957315055,0.427243437851184,1.24011050548591,1.96615552990558,"null","null","null",1,7,"Top","null","null",,,"455139",,"190522_022911",5.85931530778267,-124.77789432105,-6.3631395258462,4.70818117014405,23.4300461903213,-26.787398186478,3.1530117893624734,1.39947965811119,"null","null","null",85.4,"2698",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.603266344018,"null","null","null","null","null","null","null",52,"1","Slider",5,1,1,5,1,5,1,5,"Standard","Standard"
"FF","2019-05-21","95.4",-1.59321776791739,7.04334714634028,"Justin Verlander",547989,434378,"home_run","hit_into_play_score",,,,,8,"Jose Abreu homers (11) on a fly ball to center field.  ","R","R","R","HOU","CWS","X","null","fly_ball",0,0,2019,-0.874880203625398,1.89711778109168,-0.0449906094614664,2.03738078789376,"null","null","null",1,7,"Top","130.96","22.69",,,"455139",,"190522_022825",5.96306288821477,-138.272530760134,-11.5896981237236,-12.4428140556912,31.6616479469301,-5.73645037509136,3.332750740457115,1.5236105525505508,"416","106.0","30.0",94.5,"2661",6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.4603187773866,"0.950","1.792","2.00",1,0,3,6,51,"1","4-Seam Fastball",5,0,0,5,0,5,0,5,"Standard","Standard"
"CU","2019-05-21","79.1",-1.64855038450734,6.83614581836199,"Justin Verlander",660162,434378,"strikeout","swinging_strike",,,,,8,"Yoan Moncada strikes out swinging.  ","R","L","R","HOU","CWS","S",2,"null",2,2,2019,1.00508022503429,-1.18885778784231,-0.101051885314989,1.7840353643668,"null","null","null",0,7,"Top","null","null",,,"455139",,"190522_022742",1.56216138689456,-114.810289129595,-2.01299884489498,8.0321363612095,22.9142701693815,-41.9666685636764,3.12812968355734,1.362594850899157,"null","null","null",76.4,"2971",4.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.8363063113379,"null","null","0.00",1,0,0,"null",50,"5","Curveball",5,0,0,5,0,5,0,5,"Infield shift","Standard"
"FF","2019-05-21","94.9",-1.7435142276757,7.01832151429433,"Justin Verlander",660162,434378,"null","foul",,,,,11,"null","R","L","R","HOU","CWS","S","null","null",2,1,2019,-0.598238074529311,1.70271712254973,-0.275742392559265,3.22769069570507,"null","null","null",0,7,"Top","null","null",,,"455139",,"190522_022720",5.15092254420334,-137.912419345491,-7.98883757889347,-8.74096509498151,31.1179463740593,-9.02734273279614,3.0647001182175373,1.3315084244669677,"68","null","null",94.5,"2522",6.2,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.3199888555944,"null","null","null","null","null","null","null",50,"4","4-Seam Fastball",5,0,0,5,0,5,0,5,"Infield shift","Standard"
"FF","2019-05-21","93.8",-1.75328103506443,6.9941633791722,"Justin Verlander",660162,434378,"null","ball",,,,,11,"null","R","L","R","HOU","CWS","B","null","null",1,1,2019,-0.927147860495792,1.70920709555272,-1.77660714020755,2.67073464403522,"null","null","null",0,7,"Top","null","null",,,"455139",,"190522_022657",1.92655640716281,-136.09908625344,-8.97056420821131,-11.6923692910347,32.5147614437713,-9.5882808592456,3.0443609562956837,1.3721338120794542,"null","null","null",92.4,"2516",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6909738459446,"null","null","null","null","null","null","null",50,"3","4-Seam Fastball",5,0,0,5,0,5,0,5,"Infield shift","Standard"
"CU","2019-05-21","78.0",-1.95300450425604,6.9099909476819,"Justin Verlander",660162,434378,"null","ball",,,,,11,"null","R","L","R","HOU","CWS","B","null","null",0,1,2019,0.952345428450006,-0.914322884226313,-1.07186665590948,2.76882510439485,"null","null","null",0,7,"Top","null","null",,,"455139",,"190522_022639",0.198401686809137,-113.422865262026,-0.343837912696134,7.88950892203401,22.0827202173135,-39.9968167815941,3.068240670718538,1.3946984220767291,"null","null","null",76.6,"2756",5.4,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.0574048558411,"null","null","null","null","null","null","null",50,"2","Curveball",5,0,0,5,0,5,0,5,"Infield shift","Standard"
"FF","2019-05-21","93.6",-1.85230287810454,7.11527639143196,"Justin Verlander",660162,434378,"null","foul",,,,,4,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,-0.947867877611833,1.81068240785962,-0.767843268327509,2.47483350962905,"null","null","null",0,7,"Top","null","null",,,"455139",,"190522_022621",4.74100451360229,-135.805297881728,-9.90081581757203,-12.4374048492106,29.9760513857439,-8.48802819053852,3.0929314004509365,1.3542223209476276,"117","null","null",92,"2626",5.5,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.974871676101,"null","null","null","null","null","null","null",50,"1","4-Seam Fastball",5,0,0,5,0,5,0,5,"Infield shift","Standard"
"SL","2019-05-21","88.5",-1.57919348258808,7.0574868752026,"Justin Verlander",544725,434378,"field_out","hit_into_play",,,,,12,"Leury Garcia grounds out to first baseman Yuli Gurriel.  ","R","L","R","HOU","CWS","X",3,"ground_ball",1,2,2019,0.562804891555019,0.47431504289767,0.900787195375331,2.36663375052469,"null","null","null",2,6,"Top","155.53","170.00",,,"455139",,"190522_021111",4.85999027684473,-128.766003419446,-6.35669125908048,5.30435224613515,23.8472083374047,-25.9815566483888,2.9559105296368386,1.2978040989639084,"5","60.5","-33.5",88.2,"2702",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6322938515918,"0.070","0.054","0.00",1,0,0,2,43,"4","Slider",5,0,0,5,0,5,0,5,"Infield shift","Strategic"
"SL","2019-05-21","87.0",-1.51980399631085,6.97881079614104,"Justin Verlander",544725,434378,"null","swinging_strike",,,,,14,"null","R","L","R","HOU","CWS","S","null","null",1,1,2019,0.296527787000178,0.577431903519733,1.2506963825704,0.40708050946235,"null","null","null",2,6,"Top","null","null",,,"455139",,"190522_021047",5.97018655154429,-126.154565290945,-10.6150137818863,2.01767221634618,23.3601873016723,-24.3491678480545,3.0989059846632543,1.4737085092497253,"null","null","null",86.2,"2625",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7280452396173,"null","null","null","null","null","null","null",43,"3","Slider",5,0,0,5,0,5,0,5,"Standard","Strategic"
"CU","2019-05-21","79.1",-1.96735456932715,6.95777092576202,"Justin Verlander",544725,434378,"null","swinging_strike",,,,,8,"null","R","L","R","HOU","CWS","S","null","null",1,0,2019,0.900776018416878,-1.11293679138385,0.239087852313368,1.45048836084935,"null","null","null",2,6,"Top","null","null",,,"455139",,"190522_021027",3.12955240946873,-114.854179455925,-3.08357265664331,6.95732020909503,23.2307451785844,-41.2319739202681,3.0682069001506775,1.377319396131412,"null","null","null",77,"2842",5.1,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.3826909615725,"null","null","null","null","null","null","null",43,"2","Curveball",5,0,0,5,0,5,0,5,"Standard","Strategic"
"CU","2019-05-21","78.7",-2.00278220368439,6.97551636961946,"Justin Verlander",544725,434378,"null","ball",,,,,14,"null","R","L","R","HOU","CWS","B","null","null",0,0,2019,0.915593931713993,-1.24375543900363,0.771705980313322,1.0373686944064,"null","null","null",2,6,"Top","null","null",,,"455139",,"190522_021003",4.28506298125139,-114.237402031756,-3.6861287348398,6.71163163187107,23.0134496659885,-42.037805021136,3.081094475230053,1.390324368939666,"null","null","null",76.3,"2900",4.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",55.606283097465,"null","null","null","null","null","null","null",43,"1","Curveball",5,0,0,5,0,5,0,5,"Standard","Strategic"
"SL","2019-05-21","88.4",-1.66826792767253,6.98488937835818,"Justin Verlander",570560,434378,"strikeout","swinging_strike",,,,,11,"Yolmer Sanchez strikes out swinging.  ","R","L","R","HOU","CWS","S",2,"null",0,2,2019,0.341145701989289,0.486067735302057,-0.0252873964536766,3.25858276344501,"null","null","null",1,6,"Top","null","null",,,"455139",,"190522_020929",3.27791278568204,-128.712405760234,-4.01799156260115,3.11860093654048,24.263492589938,-26.3163833037526,3.025539764620568,1.4015523033712682,"null","null","null",87.9,"2686",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7614947120831,"null","null","0.00",1,0,0,"null",42,"6","Slider",5,0,0,5,0,5,0,5,"Infield shift","Strategic"
"SL","2019-05-21","86.6",-1.72635060095033,6.89939490078892,"Justin Verlander",570560,434378,"null","foul",,,,,14,"null","R","L","R","HOU","CWS","S","null","null",0,2,2019,0.313116011425458,0.254086307952659,1.21316019162239,1.49718012161278,"null","null","null",1,6,"Top","null","null",,,"455139",,"190522_020901",6.31619146830961,-125.791100380514,-7.15809699943328,2.13475932287427,22.7931851549206,-28.4358576190709,2.9731327208722007,1.3814115132858262,"null","null","null",86,"2644",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.7604878916987,"null","null","null","null","null","null","null",42,"5","Slider",5,0,0,5,0,5,0,5,"Infield shift","Strategic"
"CU","2019-05-21","81.0",-1.86547122877444,6.84773582054178,"Justin Verlander",570560,434378,"null","foul",,,,,14,"null","R","L","R","HOU","CWS","S","null","null",0,2,2019,0.533929329972724,-1.06704846923158,1.15033071519964,1.07927767333509,"null","null","null",1,6,"Top","null","null",,,"455139",,"190522_020837",5.66880980375786,-117.805293324701,-4.22699674216911,3.80440353645278,21.8850575991642,-41.3421793076291,2.938360534888055,1.3795201487137305,"null","null","null",80.1,"2802",5.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8617547937275,"null","null","null","null","null","null","null",42,"4","Curveball",5,0,0,5,0,5,0,5,"Infield shift","Strategic"
"FF","2019-05-21","94.9",-1.75968705554306,6.82514499696537,"Justin Verlander",570560,434378,"null","foul",,,,,5,"null","R","L","R","HOU","CWS","S","null","null",0,2,2019,-1.01769224614521,1.72270845232899,0.0601566339810985,2.35098354291978,"null","null","null",1,6,"Top","null","null",,,"455139",,"190522_020820",7.16562729315447,-137.819449455175,-9.99367784127539,-14.9024437944685,34.5762622398929,-7.69125686557268,3.141239099324139,1.4832710087050387,"191","null","null",95.3,"2699",6.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",53.5556988635111,"null","null","null","null","null","null","null",42,"3","4-Seam Fastball",5,0,0,5,0,5,0,5,"Infield shift","Strategic"
"FF","2019-05-21","93.8",-1.64329192598214,6.95604588423352,"Justin Verlander",570560,434378,"null","swinging_strike",,,,,1,"null","R","L","R","HOU","CWS","S","null","null",0,1,2019,-0.970385320415688,1.74068336044945,-0.33569856384927,2.84421119121706,"null","null","null",1,6,"Top","null","null",,,"455139",,"190522_020752",5.64486934579734,-136.368043988024,-8.86645521128249,-13.6400460702466,33.6846795833909,-8.22318630782311,3.064184105728657,1.4393487343709879,"null","null","null",94.4,"2542",7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",53.5402277474947,"null","null","null","null","null","null","null",42,"2","4-Seam Fastball",5,0,0,5,0,5,0,5,"Standard","Strategic"
"SL","2019-05-21","86.7",-1.9613752651427,6.93264751141177,"Justin Verlander",570560,434378,"null","called_strike",,,,,6,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,0.22541953678041,0.886494892248383,0.358464298754436,2.31269993752251,"null","null","null",1,6,"Top","null","null",,,"455139",,"190522_020734",5.08035105618383,-126.015862520757,-6.61869454499232,1.33398302271262,26.2771889728721,-21.6037317185073,3.047994866540023,1.4606891111072926,"null","null","null",86.5,"2649",6.3,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.1849075178539,"null","null","null","null","null","null","null",42,"1","Slider",5,0,0,5,0,5,0,5,"Standard","Strategic"
"SL","2019-05-21","86.7",-1.72465537336358,6.97734496453196,"Justin Verlander",605508,434378,"field_out","hit_into_play",,,,,6,"Charlie Tilson flies out to left fielder Tony Kemp.  ","R","L","R","HOU","CWS","X",7,"fly_ball",2,1,2019,0.456382426613063,0.720668101752952,0.349210145432749,2.40347866344068,"null","null","null",0,6,"Top","71.16","112.12",,,"455139",,"190522_020708",4.00776964867794,-126.10054108649,-6.15505029872041,4.0292018352538,24.4202452733915,-23.6216928886661,3.304002166170278,1.6016583454003168,"242","76.4","40.3",86.2,"2634",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6237788413416,"0.098","0.087","0.00",1,0,0,3,41,"4","Slider",5,0,0,5,0,5,0,5,"Standard","Standard"
"FF","2019-05-21","94.2",-1.65705837912364,7.06656400806325,"Justin Verlander",605508,434378,"null","foul",,,,,3,"null","R","L","R","HOU","CWS","S","null","null",2,0,2019,-1.03015384871597,1.98944489923394,0.386477914036515,2.99429062369313,"null","null","null",0,6,"Top","null","null",,,"455139",,"190522_020633",7.42848128471308,-136.62270894813,-9.0033046178251,-14.2636059915516,30.8165967447615,-6.08725906483462,3.334527287276778,1.5981269279601094,"null","null","null",92.8,"2566",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8036718899151,"null","null","null","null","null","null","null",41,"3","4-Seam Fastball",5,0,0,5,0,5,0,5,"Standard","Standard"
"FF","2019-05-21","93.2",-1.71019950887547,7.11520137344175,"Justin Verlander",605508,434378,"null","ball",,,,,9,"null","R","L","R","HOU","CWS","B","null","null",1,0,2019,-0.867962310025452,1.91877920379787,0.632676873721432,1.57572585403216,"null","null","null",0,6,"Top","null","null",,,"455139",,"190522_020612",7.77321905234435,-134.905126617216,-12.3629753171893,-12.084201687087,29.1435735338077,-6.74207126340702,3.349999999995937,1.5767161764966247,"null","null","null",91.9,"2528",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6897662686078,"null","null","null","null","null","null","null",41,"2","4-Seam Fastball",5,0,0,5,0,5,0,5,"Strategic","Standard"
"FF","2019-05-21","91.7",-1.74147592434777,7.17900314267691,"Justin Verlander",605508,434378,"null","ball",,,,,11,"null","R","L","R","HOU","CWS","B","null","null",0,0,2019,-0.925898225563267,1.89547538796266,-0.0754311790508743,3.67227879419313,"null","null","null",0,6,"Top","null","null",,,"455139",,"190522_020555",6.06048033661794,-133.178774963324,-6.85370280223366,-12.0362562278285,29.0512346140291,-9.00337583355527,3.250231238328716,1.5798377084656963,"null","null","null",90.3,"2540",5.6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.9210423769715,"null","null","null","null","null","null","null",41,"1","4-Seam Fastball",5,0,0,5,0,5,0,5,"Strategic","Standard"
"FF","2019-05-21","95.6",-1.59927654470539,6.99872469996624,"Justin Verlander",641313,434378,"field_out","hit_into_play",,,,,12,"Tim Anderson grounds out, second baseman Aledmys Diaz to first baseman Yuli Gurriel.  ","R","R","R","HOU","CWS","X",4,"ground_ball",0,0,2019,-0.868855666328297,1.50232958953298,1.2283071227549,2.9894327991557,"null","null","null",2,5,"Top","142.33","147.65",,,"455139",,"190522_012701",9.34774195794265,-138.66803695831,-8.21627696160124,-13.2681583911918,31.8850934701725,-11.2888377449105,3.1520929645268154,1.3846153495940783,"16","92.1","-12.2",95,"2629",6.2,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.3142749986107,"0.175","0.157","0.00",1,0,0,2,32,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Strategic"
"FF","2019-05-21","96.1",-1.53721055293178,7.09917743143274,"Justin Verlander",475174,434378,"field_out","hit_into_play",,,,,3,"Yonder Alonso grounds out, first baseman Yuli Gurriel to pitcher Justin Verlander.  ","R","L","R","HOU","CWS","X",3,"ground_ball",1,2,2019,-0.818896672059303,1.77347533707584,0.643259886320475,2.8794581389106,"null","null","null",1,5,"Top","158.58","167.46",,,"455139",,"190522_012612",7.50269267234996,-139.321919240979,-9.35796752549381,-12.1898239131973,32.2978108343994,-7.62062461380669,3.1837892387276554,1.447539233963532,"30","93.7","-4.4",94.8,"2679",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.661011728595,"0.292","0.271","0.00",1,0,0,2,31,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2019-05-21","95.3",-1.57808166548518,6.95139396030372,"Justin Verlander",475174,434378,"null","foul",,,,,9,"null","R","L","R","HOU","CWS","S","null","null",1,1,2019,-0.713098833332878,1.69558728560623,0.509696958517558,1.80505738446036,"null","null","null",1,5,"Top","null","null",,,"455139",,"190522_012545",6.97449736926492,-138.028735419411,-11.4241352120503,-10.5483367247045,31.5311186022375,-8.51508268542771,3.3095064120890996,1.505973904734205,"4","null","null",94.1,"2591",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.5982576196324,"null","null","null","null","null","null","null",31,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CU","2019-05-21","80.5",-1.86623428321618,6.8031012195439,"Justin Verlander",475174,434378,"null","ball",,,,,14,"null","R","L","R","HOU","CWS","B","null","null",0,1,2019,0.84440201970306,-1.02245208334576,0.529742382321021,0.361677871886881,"null","null","null",1,5,"Top","null","null",,,"455139",,"190522_012519",3.70898655754691,-117.018644815223,-5.59617867985296,6.83331773811682,24.0731531820853,-40.4775634745984,3.082901617844307,1.3132375037148307,"null","null","null",79.6,"2915",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.555979645219,"null","null","null","null","null","null","null",31,"2","Curveball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2019-05-21","94.4",-1.66354353680771,7.14771358776222,"Justin Verlander",475174,434378,"null","swinging_strike",,,,,12,"null","R","L","R","HOU","CWS","S","null","null",0,0,2019,-0.870556076019588,1.63119051171943,0.719555000659988,3.49898842066846,"null","null","null",1,5,"Top","null","null",,,"455139",,"190522_012457",7.97095301785206,-136.907755672615,-7.16630184654382,-12.5217351460556,32.3134630901979,-10.8116673009071,3.2739954429104827,1.47043998762733,"null","null","null",92.8,"2641",5.7,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.8212689288126,"null","null","null","null","null","null","null",31,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"SL","2019-05-21","89.3",-1.62907183800918,7.00460729979703,"Justin Verlander",650391,434378,"strikeout","swinging_strike",,,,,14,"Eloy Jimenez strikes out swinging.  ","R","R","R","HOU","CWS","S",2,"null",2,2,2019,0.552740626636451,0.630750908403278,1.20977473160597,2.36201390957338,"null","null","null",0,5,"Top","null","null",,,"455139",,"190522_012426",5.79398735306096,-129.77193523014,-6.67706820976539,5.03015440886272,25.5532884932275,-24.0417331179593,3.311850043236106,1.611536944182454,"null","null","null",88.7,"2856",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.61353382421,"null","null","0.00",1,0,0,"null",30,"5","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2019-05-21","81.6",-1.83676956458677,6.79453139638693,"Justin Verlander",650391,434378,"null","ball",,,,,14,"null","R","R","R","HOU","CWS","B","null","null",1,2,2019,0.861394828160344,-0.878442358070707,1.70163868465739,0.0889035951602102,"null","null","null",0,5,"Top","null","null",,,"455139",,"190522_012400",6.27350870115342,-118.521082284871,-6.71996093799695,6.6988470939417,23.9790569697389,-39.1895539708713,3.3068532818579826,1.640766769636059,"null","null","null",80.7,"3031",5.9,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.5565744910895,"null","null","null","null","null","null","null",30,"4","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2019-05-21","79.9",-1.74493742352797,6.93210972613741,"Justin Verlander",650391,434378,"null","ball",,,,,14,"null","R","R","R","HOU","CWS","B","null","null",0,2,2019,0.722263466933195,-0.738452016394744,1.36686906200691,1.08052359790341,"null","null","null",0,5,"Top","null","null",,,"455139",,"190522_012340",5.46298716547588,-116.080333237417,-4.71792619604723,5.34785841239626,22.3176677992331,-38.0566273752773,3.2965311421154766,1.5973657582228569,"null","null","null",79,"2817",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6730983923952,"null","null","null","null","null","null","null",30,"3","Curveball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2019-05-21","94.3",-1.43602937081727,7.16562355182252,"Justin Verlander",650391,434378,"null","swinging_strike",,,,,12,"null","R","R","R","HOU","CWS","S","null","null",0,1,2019,-0.780343922538214,1.86356878789731,0.263101888147312,3.6035442793268,"null","null","null",0,5,"Top","null","null",,,"455139",,"190522_012318",6.0765862992085,-136.942348725267,-7.52727051512414,-11.0688678074147,32.2552854018756,-7.63522341615634,3.3698506678520843,1.6047141080551341,"null","null","null",93.3,"2647",6,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.5359553518418,"null","null","null","null","null","null","null",30,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2019-05-21","87.5",-1.86415528896499,6.95865290994431,"Justin Verlander",650391,434378,"null","swinging_strike",,,,,14,"null","R","R","R","HOU","CWS","S","null","null",0,0,2019,0.195910138651697,0.696439970943911,0.958763745999109,1.42109711974981,"null","null","null",0,5,"Top","null","null",,,"455139",,"190522_012300",6.3486525867806,-127.105360910569,-8.58994382779713,0.960316796154045,22.9151386699506,-23.3543424601902,3.404634249303456,1.7781349571846476,"null","null","null",87.1,"2751",5.8,565627,434378,"455139","493329","649557","608324","621043","643393","545350","502210",54.6511227862008,"null","null","null","null","null","null","null",30,"1","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
